y_test,y_stacking,y_linear,y_knn,y_rf
5.5,5.8956724185344385,5.731184209889572,6.2093875773100295,5.972175505121396
7.3,6.850734247556385,7.0029494397962795,7.2242014450916905,6.407527553864205
7.0,6.543195484103639,6.252488525724298,6.781616972032292,6.349702690364588
6.2,5.607832809098902,5.493427945463016,6.206599265400145,5.768290029610238
7.1,7.009344993033977,6.11486580342223,6.793362947068793,6.7789719899729945
6.8,6.6900411041162196,6.546387829238153,6.465652108345884,6.475354854281996
6.4,7.106779715200419,7.055833368216319,6.92737667088713,6.6727809670810885
5.2,5.932453214459619,5.476379629020903,6.026344821969966,6.082211328561048
5.6,6.108234446185231,5.5318631009035775,6.5251721799804185,6.145719899185134
3.0,4.336280802393841,5.563240679910375,4.6350340419243405,4.921893308310766
6.0,6.093749233307999,5.6628062771286425,5.714371822532294,6.2422394857321315
5.6,6.113918718872165,5.764936789553888,5.791927107151361,6.235445335789475
7.5,7.44210189365783,7.597498009179345,7.19385200596253,6.819473649027165
5.2,5.800060643679645,5.989790496478859,4.80868579797061,6.082022990451701
5.5,5.487108949132607,5.048335612719571,4.941630528615012,5.960274027025017
4.3,4.963190185188475,5.71364932112035,5.078604919616139,5.364043204869314
6.3,5.40040393290674,6.2053981053087455,6.474494175390085,5.421681248131327
6.4,6.334595303942395,6.669956246847021,6.490074148977209,6.133637208905101
6.1,5.857175657593134,5.281817072301618,6.254686398991811,6.01886183776635
5.7,5.86635910821707,5.589878904213862,5.6303742455981824,6.076803762935235
7.0,7.60280495875476,7.245596680353724,7.313219223374647,6.996926554952398
6.5,7.2389452345591305,7.279364271296488,6.1916817701467615,6.8776650054984865
7.3,7.551961729076259,7.4276895511553525,7.3584474727163265,6.916189772786339
8.4,7.504366171709278,7.5607380448562544,7.05952847325158,6.903725174908256
6.3,5.635753126880226,5.567682721192967,5.575117912212352,5.882215674803732
5.0,4.806343523222877,5.202765262130831,4.807160108380871,5.368986017690918
4.7,5.26264662537063,5.627564548856467,5.487506978969669,5.5534185513533565
6.9,6.091147596475046,5.85177937874886,6.231740593060231,6.123218049244803
5.1,5.383941788124393,5.977174761941612,6.18808391494027,5.491341143992251
6.7,5.866267479779263,5.917288726733619,5.888954462170193,5.971332654180995
7.6,7.1294475521869565,6.688839719392295,6.76532014182347,6.783940545138103
3.7,5.326465565557296,6.000215992656139,5.552887043815629,5.54719782639318
5.4,5.419320068925792,5.528484348697127,5.767692892750766,5.67498424024688
4.5,4.87381260277295,4.932265272153208,4.968787247267332,5.451048924077089
5.8,5.737603209855745,5.530895599060526,5.744805959689499,5.956048972906689
4.2,5.156242493221118,5.2651427926049434,7.499996239491486,5.20745735375657
7.0,6.78838022849172,6.704511307135406,6.5181484089364226,6.521423782775054
6.5,7.032827611116271,6.052701339861298,7.217416597498716,6.741739922358724
6.6,5.4676658191040355,6.288795607177319,6.2145965747797085,5.502894097275465
5.1,5.523737717814269,5.096905435184362,5.302625063010935,5.917867366884787
5.7,5.093297348041013,5.142138422236865,5.352699269539134,5.532195581704514
6.8,7.174130007450339,6.9799197795031365,6.807886093192266,6.759559659510764
7.8,7.297174062083954,7.2898064762536245,7.379700558481204,6.716522151275409
5.5,5.637343024808678,5.7102909303420715,5.806917346716633,5.825469766365798
6.6,6.875863295724729,7.058192238571619,6.860497499107754,6.479436230368177
4.5,5.569659882052012,5.378543719736491,5.690669679650745,5.839438858252528
4.9,4.68129177193042,5.147772506834487,4.6219974382140405,5.293126694175223
5.5,6.14258793628185,6.430256916042335,6.440239590580969,6.028349054556491
7.3,7.134972526203994,7.178375811698899,6.679091601789982,6.710773280575071
6.8,7.1682270539617114,6.567598299088708,7.059884656684356,6.793709871425924
4.9,4.96344067787455,5.254755619552867,4.853582210828029,5.478728332815399
7.3,7.067969782425276,6.709289505285316,7.177327190916228,6.661904142029904
4.5,5.304423244117964,5.539917912653435,5.097443301075164,5.67995163670499
7.3,7.239530331710105,6.9131822838286965,7.0159473242351815,6.794668753297865
5.9,5.871564465332022,5.349759420725379,5.875363779680326,6.084389720602251
5.9,5.991125383906779,6.799075932825868,5.801637911151042,5.939451727692407
5.4,5.91715605253021,5.579596859344757,5.900389623608468,6.078693762721603
6.5,7.337420611917825,6.650502115410935,6.842505355654141,6.956961944256769
6.9,5.349161274093332,5.215601042653558,6.004146666618583,5.640294325309364
6.5,4.9163255801156724,5.7555015307965895,5.187530870197002,5.2941059263364165
6.3,6.615913885894301,6.530705144963575,6.447837142648628,6.4202101245850365
3.0,6.230382749198029,5.841386013291026,5.905976003790257,6.301182676745457
6.5,6.390869969022572,6.287097082133017,5.5640593075208065,6.414234464378305
4.8,4.520115303017929,5.043041632021248,4.884797166182054,5.129072546423966
5.6,5.737848239292823,5.729483651277003,6.156304375524002,5.844232015514104
4.7,5.526875111574799,5.609677441195736,5.373672047525515,5.8189409335779
7.1,7.152643948783517,6.418726495354852,6.544351633267712,6.897564342325062
8.3,7.430943165767221,7.129302872650701,7.04753273127371,6.918126901865006
7.6,7.256418661340767,6.622313346048247,6.666512832214044,6.919449610395379
7.4,7.92580663195683,7.459340251827559,7.600214613320864,7.193075592337064
6.5,6.578992586250106,6.172103225303011,6.47320951708662,6.452477998804935
7.2,7.507603394410148,7.030376678837155,7.1875410514794815,6.977961544903674
7.1,7.587561325638483,7.525788430337952,7.2356160115167345,6.948301081936815
4.7,6.335863237701333,6.077881068089,5.295099939741789,6.4515037953981755
6.3,6.790787985454511,6.69039658934089,6.920964650250923,6.465343875706075
6.8,7.006063205270891,6.8639184201009185,6.66814040194119,6.6553103780303005
5.1,6.049321964077241,6.532538513421086,6.008200570187936,5.997992903455368
6.2,5.989992116725865,5.61362033390481,6.21851763705914,6.078926500770235
4.7,4.80299649666581,5.494950848459229,5.347276509554198,5.216136601061805
5.8,6.220657551248343,6.222622900886914,6.7859694510298025,6.077211260165363
6.4,6.45972703350166,6.516952185060461,6.432381932941658,6.294564800756552
6.5,5.8234890065365965,5.948839608733838,7.026390073721793,5.738519186024491
6.6,6.095717258614949,5.36517013625452,6.0607833794051755,6.247549883551694
7.1,7.628677702650711,7.421428498002137,7.462835558307896,6.964871223004838
7.2,6.697299421760477,6.137108229877826,7.273795589650833,6.4236909355763805
5.4,4.813378529413628,5.072976865424094,4.4951694721223605,5.443680235330548
5.6,5.94066705380426,5.254353433349083,6.633279976154268,6.034467136667384
4.2,5.23325004050545,5.431053334999486,6.334603525887621,5.434358280968791
5.1,6.722904823221504,5.20104491327809,6.705851505489592,6.708030694089441
7.4,7.192742627726264,6.487100103037882,6.253465422560493,6.967142905841374
6.2,5.611112196350506,5.980728030435792,4.896390831074133,5.911351664176462
6.7,7.274151218466109,7.774379490936356,7.076765809715562,6.658404664834656
6.6,7.098338876747975,7.010989516368703,6.642878166221529,6.714821751470647
3.8,4.52829809512091,5.17576482075733,4.927077451372119,5.1107760641910325
5.3,4.489658373836897,5.0830044038409214,4.843600596814819,5.101344775789123
7.6,7.208748329783926,6.739426311488964,6.499308840733182,6.8863673706913655
3.2,4.141505062398839,5.414644466080902,4.7485213344481805,4.760623870888617
5.0,5.059138548742679,5.5800566191785625,5.398211727283444,5.4082400122732635
7.4,6.954226499277406,7.376457962560568,7.103754741697762,6.455899582792114
6.3,6.460437387210749,6.633699333550074,6.311591710379348,6.286964954603775
5.6,6.5113824182082185,5.492600647558743,6.229298636837089,6.551377408906462
6.8,6.875055456704389,6.854718075400846,6.3246361673885625,6.60250206691496
4.6,5.252609909188264,5.500149881711268,5.8073319781858554,5.527677119315204
5.6,5.789064659278832,5.617389503415764,6.144868294438453,5.91918124560464
5.3,5.699198925723466,6.061708297946808,5.428635436939954,5.878155693350026
5.8,6.830624394239084,6.785656772773851,6.927404171789976,6.481757430063151
7.9,6.696181676720218,6.536637394022518,6.5553130373099195,6.469386675002457
4.3,5.569631952191121,5.669979576343353,5.604566327444645,5.805058887218886
3.2,4.137423609490984,5.2374606621092115,4.564377331876811,4.8195463389310085
3.0,4.287798626439661,4.936923991127495,5.02730939441278,4.930990199026546
6.3,6.784789358074499,6.834379342013158,6.677780774231953,6.472005180626243
6.2,5.6760390802139415,5.336876368418004,5.662606405424985,5.951584294219078
6.6,5.562972388681234,5.874351551181387,5.250067643017381,5.829237313633278
5.2,4.6776279758872725,5.443945956101625,4.97833500734384,5.173006873358248
7.0,6.459074871312499,6.047328387070877,5.897339236014815,6.457506653000694
6.9,5.990633088168566,6.247126586128989,6.4709483362308085,5.924018658385993
7.3,5.58856060880723,5.702392893044366,6.897423905779502,5.602234057111797
3.8,5.2810529670603135,6.158287221729334,5.069677533467005,5.556436259818996
3.5,5.30753921606329,5.64228261643822,5.385330777889965,5.626381280824127
7.4,7.2809128390454525,7.043284098362557,7.064652403798573,6.796737720285133
7.6,6.713860590395116,6.724174448442117,6.0279205115935035,6.532788823146574
7.9,7.72633038135624,7.246525396347687,7.108390221493258,7.14250917035864
6.7,7.2792187717706,7.281550908791511,6.834612747068745,6.790664258778014
4.9,5.173403176039349,6.019790364679201,5.999344943650499,5.327946934194063
4.7,4.997674688407139,5.69231274088277,5.740383718635085,5.284178529408723
6.4,5.93390772725642,6.463920381098506,6.029916506799302,5.906690814806248
6.9,6.5160788204238465,6.739363788600195,6.771073745222823,6.242918661839033
7.2,7.363118202953445,7.252896243738046,7.52998005160215,6.760871483016745
5.7,5.47699465312107,5.949572688761309,6.691919338687586,5.49401570284339
8.2,7.219319767842478,6.763262977954276,6.055453907439635,6.961690944640302
6.6,6.858941310289201,6.505473846349283,6.6463730091414694,6.600668080121652
6.9,6.348710197815254,6.114824928674091,6.450843076305706,6.26162168623841
5.7,5.5763323576476465,5.7774966702766966,5.653160345233783,5.788360403167035
5.7,6.239238279931588,6.378711077213197,6.308411039277557,6.139891621430982
5.4,5.986218808373552,5.841813215442068,5.502204503320982,6.153840971658858
7.0,6.457897087070959,5.9273133928895465,6.158305700384028,6.435423837280853
6.2,6.333574944858337,5.8701351317540995,5.677943202537484,6.416387810318407
6.2,7.243992772694412,6.825891961368781,6.732248617992532,6.860998537369548
6.2,5.921868816934146,5.488661453598939,5.844661220691009,6.111722472281925
4.1,4.81503896228805,5.249141026767657,5.040389831431111,5.316415491690201
3.6,5.342706191056315,5.315768248276614,4.98241721704986,5.776235051269044
8.1,5.810427828380955,5.24933290755122,7.167243224873893,5.8346416374995265
7.1,7.224971704491393,6.3331867697641036,6.857943688964136,6.91144500611664
4.1,5.002124878525235,5.538098494039726,5.851068342895377,5.301726705232116
5.5,5.862193198091908,6.111452929203134,6.091504091123428,5.8993705697966
6.5,5.444020015716865,5.226368339017552,5.781649158410043,5.744745923048052
6.4,6.985555305793426,6.792324890444126,6.647299060095159,6.6576489244698
6.0,6.363996571892019,6.182740106008017,6.414994830861002,6.2674264440517105
5.1,5.020391202697027,6.189428244097948,4.981148421073071,5.340831784801486
7.6,7.578152110613329,7.645847586674108,7.250543997912547,6.919089180475312
5.1,5.489658943410824,5.3694293554875845,4.8563465118392015,5.918523667759241
8.4,7.324933972971197,6.5185489131664065,7.48217141838678,6.862123512994481
7.1,6.02297354672866,6.312803007530517,5.223757888178119,6.151472313660228
6.4,6.373444110899377,7.070822824907354,6.259930436880659,6.143694966052328
5.4,5.962218023483825,5.6697948295791605,6.7840440260976855,5.958795032171776
5.4,5.256343266156541,5.7033188958600025,4.937045143092629,5.645661058224181
5.7,5.680549097745947,5.803133994917491,5.584476055114372,5.882142476787917
6.5,6.071994967490157,6.045813734902237,6.433379073100492,6.038940747774064
5.0,5.012137162664717,4.761488779116792,5.1815206096901125,5.562600069482238
7.1,6.444610976269043,6.023780178110046,5.916994955660765,6.444818988038711
6.2,6.538849232484766,6.321011838682716,6.7677564214539485,6.336486142199147
7.5,7.499235996181569,7.132273023685399,7.096673276615555,6.962525338837042
7.2,7.3963124083286615,7.1493076552997445,7.243222163205543,6.850487748636061
8.3,7.466666347328035,7.62141529360432,7.082734135898375,6.850322330547719
5.5,5.91997611647107,6.249103568510566,6.126662292849564,5.91449631697792
6.6,6.631382051886167,6.678664750899326,6.963460486701688,6.3205259183205
3.5,4.508873341203513,5.346509096529307,5.116939802487996,5.0272681133942685
7.5,6.654760036236455,6.759378713770001,6.088429745966451,6.470393397414187
7.0,7.248703102231095,7.449983069828993,6.986781064644084,6.708939951546662
8.4,6.629880788840036,5.385713798798973,6.229322743412432,6.683317189960742
6.3,5.9946769870582015,6.323606400053326,5.757424171787532,6.02955310560212
7.9,6.421122179051881,6.566655400969834,6.454489876536858,6.246577363242247
5.7,4.9956373941381145,4.60601092521885,4.777668105665986,5.640498092797934
7.5,7.832196396031199,8.197274504454969,7.6013648750142195,6.976655256878399
5.6,5.402582297801962,5.449027603416214,4.7040419690225095,5.84854905599019
6.7,6.12046516547786,5.9683745485907505,6.379930969600207,6.105032960326929
7.7,7.4117002967322465,7.818541985651141,7.501933744702369,6.699196904548847
4.8,4.977117368454113,5.622218339350617,4.906736819218899,5.417203995908608
7.5,7.222663095421993,6.108156390822513,7.149610613117889,6.905454481950226
5.3,4.576875053947294,5.231469385578906,5.245218089414427,5.0855785678635845
6.4,5.771004810883001,6.011753743028948,5.8599559928896205,5.877211723871366
6.5,6.025901890957269,6.086509505485313,6.0201823870044375,6.060615130801512
5.2,5.419814701126923,5.356609430448523,4.590529012741647,5.901302535115008
6.9,5.609119572602764,6.528041750010296,5.282651813946488,5.7399081909432095
5.9,5.702645281646425,5.223124066684141,5.836372891552142,5.975088707062746
3.4,5.041974402970993,4.6443151321902665,4.706605457080454,5.684750615389588
5.8,5.443053083848371,5.886650791258701,5.649999819501074,5.648674934113331
6.6,7.162918530629424,6.8889693670958465,7.087324283340534,6.723977178059576
4.4,5.443615986623431,5.842910154059458,6.05037275839503,5.592385889645388
6.1,5.75017874008706,6.052340496761821,6.180570703727762,5.796351413508387
7.2,6.7932308741653635,6.713028054221723,6.813054490055595,6.478154331843244
5.9,6.016789384710803,5.677957884631075,6.077418451098016,6.1145187666095975
6.1,6.381275464734255,6.327552505657811,6.1348103240132525,6.304606313024884
4.4,4.224803087165997,5.01445720176239,4.546113164142692,4.939077288990673
7.1,7.528083135695701,7.394236365758025,7.156615600696524,6.932969742121546
4.0,4.334284980233439,5.080203101615089,5.075620152872115,4.932089819725869
5.0,5.931242332084787,6.557389680280844,5.641102761720912,5.941016959182223
7.7,6.345868106140886,5.4919021289871575,5.415498707417936,6.549836322522612
7.7,7.1539503158598805,6.720586522813763,6.7707940936947955,6.795967114505094
5.4,6.404979469379136,6.26006257075927,6.330774585801014,6.302583245519602
6.6,6.7809998268730896,6.609405557369207,6.672963672682412,6.507002040041541
6.5,6.382351213739815,6.216617720748558,6.22616564674079,6.310035327404234
6.8,6.535749837244125,6.56252658647673,6.250375782219525,6.386367240464558
5.7,5.9765379617537935,5.976596426781319,6.186632888466707,6.006875225706114
7.0,6.578175007533476,6.42159693832414,6.479140296035335,6.398027171792924
4.6,4.769555358975564,4.980650004725972,5.247550103624315,5.298873958400316
7.1,6.731172214420759,7.094781445471134,6.809296332317296,6.351813966680396
5.3,5.34211142272911,5.732569847633937,5.516866810011884,5.6101292903841715
3.9,5.002549067773806,5.43128036469743,5.297327724254646,5.4082400122732635
5.1,5.8537298994166616,5.0628650421574255,5.72051374785809,6.137562394960129
6.8,6.353875395039685,6.077361339193828,6.15284934290139,6.321544769401863
7.5,6.990282078128046,7.020259449511685,6.367809493327315,6.664326598328503
5.3,5.237389761290166,5.745207270326125,4.373352012827515,5.7055985912421985
6.4,5.85517313507744,6.465834362933494,5.866159451041657,5.866342926828768
6.5,6.30975062695084,6.392418806200671,6.408348714594782,6.178451837622291
8.2,7.604621008139431,6.957389805958835,7.128462164227162,7.085037914038495
6.3,7.0023288888844695,6.929932254423829,6.84796518613832,6.615673291021507
7.1,7.218674633784156,6.749091994072845,6.567010187640049,6.876041209620058
3.0,5.559569639667617,5.353850038235438,5.512568859540473,5.866667944513589
7.0,6.064408270245739,5.894362202333581,5.660910823735395,6.188802459852562
6.6,6.511565291286652,6.432866543003891,6.379205199141081,6.358711310297576
5.3,5.612093991743402,5.312608370739493,5.824039864484118,5.872275552664617
6.6,5.694343172068452,6.128404645505942,5.696951753030864,5.811444316170578
6.0,5.264388645921682,5.283470404951778,5.50386540946221,5.630052796156963
5.1,5.444952023841808,5.708900500331998,5.801034737083981,5.661065220327041
7.8,7.413104882993048,6.487209325433177,6.710593543062698,7.069166438008381
7.3,6.65293394933092,7.304328338467183,6.780483861782875,6.253737101371626
7.1,5.642904462111307,6.250898485799812,5.799021646096293,5.738369100290463
7.0,6.680267704524833,6.852361731557949,6.116992805284822,6.471532791318526
5.3,4.9367197387883035,5.7689937953345245,4.980069113218233,5.33830120329273
6.9,5.822403729131674,5.791407680682824,5.726155000067462,5.977650799270492
8.3,7.363054196825024,6.753107234925597,6.927264276983006,6.946507494115564
4.0,5.312470542732746,5.752977292913147,5.76763715779484,5.542760478454898
6.4,5.211395394100744,5.436777633839775,5.869120648616104,5.499079162962532
6.0,5.1270754437396295,5.551856283801211,5.966164410500012,5.388751073958889
3.9,4.884208265146432,5.045191769260809,5.179917419880648,5.399683361944068
6.7,6.408841444528658,6.4750098188547085,5.990766807766724,6.321795668217469
6.0,6.137097134004366,7.093007466322178,6.359861155725652,5.911091236517349
5.9,6.01013619218032,5.830901826791824,5.422130709702575,6.185959111015702
5.4,5.154666761481225,5.75070886752679,5.426753053805506,5.455128032595796
7.8,7.258528699355493,7.613461198139317,7.391955010015227,6.637551587907646
6.7,6.81651029738834,6.867307500218083,6.881521118565874,6.452037063332304
6.6,6.829398956290485,6.696279099064586,6.928449737746703,6.501986038571139
5.4,5.57711886004688,5.326824706250436,5.6178630117034585,5.873901152852253
6.7,7.121599772907163,6.7989095210678165,7.047288846593941,6.705042169634737
6.4,6.469174752988381,5.85924700476114,6.189299412345255,6.4556967885786944
6.9,6.550421937369231,6.705964537925612,6.0221238413537765,6.393848166548983
7.3,7.052281744905297,7.537161567421657,7.18427845894167,6.492092675042336
3.0,5.647656419785264,5.771236596071132,5.759333647658762,5.830230643141532
7.7,7.0403628256562545,6.374792041392365,6.4358431794176845,6.816168044215897
3.0,5.596878264680467,5.598654090841316,4.63405367943835,5.994207207572681
4.0,4.7971695330670485,5.371447481617415,6.4262287547135,5.060648118578847
6.4,6.016612855788049,5.607393771727081,6.117178704846933,6.120386050364938
6.3,6.566676319471858,6.488400028086641,6.42521778023234,6.385145453647352
7.8,7.539544003926946,7.235607811368952,7.268549399931976,6.958469802133111
6.9,5.144522584897463,5.32039031975607,5.304897159557414,5.5548975744454046
6.8,7.819872373738526,7.003583638171806,7.094571564240478,7.268700393150741
5.4,6.057644031906383,5.661408147616736,6.303745888861223,6.113996612240105
6.7,6.592140675707182,6.710076448476005,5.805642687048172,6.470776424007339
5.9,5.294171937700622,5.535535545242378,5.643974293510103,5.584405859729231
5.4,6.421140766062222,6.310765995670013,6.2300946959357075,6.323174769187398
7.5,7.127949607715914,7.347943736091804,7.551924231622087,6.543032336970038
6.0,5.343448136116958,5.458233330709691,5.116726600440693,5.731120338588063
3.0,4.616948035365333,5.167985306687742,5.47113995148011,5.093078364564022
6.4,5.926086793110569,5.618836036055704,6.701790721609561,5.944919387021016
8.1,8.391961576522899,7.421958941260347,7.913764004467913,7.5546460540549925
4.9,4.959819821717687,5.192905687592572,4.750873860694724,5.505538890361469
4.1,5.4353133623988175,5.506835618234282,5.296964424917178,5.774307507679861
7.2,6.777120354920612,6.86041970642986,6.586152517370456,6.485137750241271
7.1,6.645347355042776,6.43326969842376,6.335674670159466,6.47576090523579
7.8,6.890648887661326,6.3912166544404,6.000396471040106,6.749664423711189
4.3,5.178831856389669,5.8838894988987205,4.876428433903635,5.550841343113184
6.9,6.039778413195773,5.660682808519944,5.447272981262316,6.237666180184378
4.1,5.6969946633556585,5.752063334460764,5.5975569573967725,5.907162087478632
6.4,6.729875389327994,5.867559766151272,6.489901912069492,6.6298776171378595
7.3,7.907975541394384,8.099927501002375,7.521918623953943,7.079832724715126
7.6,7.262097740088294,7.37921397164131,7.029546760635589,6.729246337037125
7.0,6.085590246685862,5.687648422033975,6.242315102781333,6.1458233991664475
3.4,4.492975883804305,5.259402837718027,5.498627794094119,4.962798285418031
6.9,7.099069758726691,6.704354130153783,6.452266631637088,6.801159419942803
5.7,5.7668622012555435,6.386520561510747,4.839436168692933,5.973209730133943
6.8,6.4894628578406,6.38705291618848,6.365749990875081,6.3447384302465935
6.0,6.120016530490184,6.283399417000298,6.329105936254786,6.052004863593734
6.5,6.80174297644652,6.043652205015128,6.464234590200609,6.66175610364512
7.8,7.814381084440676,7.148968260565005,7.55323321584567,7.163008064139748
5.4,6.298288161917087,7.060711356626856,6.051024338104934,6.115617966614317
7.6,7.139288825565459,6.128909222613484,7.029858295425526,6.847074787511503
6.9,6.481689747427031,7.138430246467372,6.549829199886628,6.17546722317496
3.8,4.361645154359534,5.263156096190388,4.671222639999035,4.984466655149625
5.8,5.922893884805112,5.985019086388184,6.11800793604855,5.971676600159416
7.8,7.222807632148345,6.871229370319589,6.29230422317911,6.907372273041429
4.7,4.975835975300999,5.3905000473544105,4.3904318660491155,5.545248366899548
7.0,6.696035452479107,6.487343666030658,5.763297037740719,6.61585149202352
5.6,5.230285910561341,5.516011517686761,5.634045155021585,5.534907612371918
3.5,5.302585053008131,5.364252997478813,4.870063247951754,5.745920258837223
6.9,7.041747820669555,6.451375106013531,6.540746162636082,6.786484568452243
5.1,5.395877385011527,5.456766625092198,5.1514915077425565,5.761198343783214
7.9,7.672648141664604,6.996698705272804,7.088397686286869,7.142839301624024
8.4,6.28618740194971,5.91300153181811,7.1225034976457735,6.1281818323102595
7.2,7.3486386920828854,7.001121635848807,7.3378283775265505,6.81858019114812
6.1,5.918798830998952,5.804137731458642,7.313619368868041,5.803754775694004
7.3,6.267352019079267,6.611230680150618,4.798933044025924,6.364949421514471
4.5,5.108228000796064,5.022378438165635,6.018192323221528,5.45463861146143
6.1,5.980129561362476,6.009864932606293,5.844247606014823,6.059673605717013
6.2,5.9636376464618515,5.596430911248958,6.396921260227804,6.0276747468429415
4.4,4.37545482690998,4.978402170449634,4.319205038987636,5.100364993561439
7.7,7.58461750127444,7.380696797199995,6.949093679397285,7.02239708958149
7.5,5.927135341470498,5.38974213233821,5.8926320489590855,6.120252208638284
3.8,5.1819744748211125,5.5169178258640486,4.912087833490327,5.61892406700358
6.0,6.374398917872431,6.113423373987524,5.765213817619157,6.39687677849691
5.2,5.22884464626697,5.5460414212587095,5.529691291287338,5.547754260477221
7.1,5.496765658437212,6.027175286797738,4.604566460597245,5.844989559827935
6.4,7.436886763907624,7.544000876232209,6.579932115782532,6.927613152082852
6.7,6.668225610993214,6.304943388151869,6.4104334918632295,6.5080736570767455
5.2,4.895966108974919,5.86917914818096,4.361371025997068,5.391507699018964
7.2,6.443825182758144,5.507393342547951,6.086732328948964,6.528352615896182
3.6,5.488654844881188,5.949440172893224,6.361726084442865,5.564391276577393
5.7,6.100440431040606,5.554535518055797,5.98554271200084,6.224341709971833
5.2,5.577512643517693,6.417574417176769,6.1354247079588715,5.598162366410951
5.3,5.67778587713786,5.58201879258901,6.182907663422441,5.821806540346715
6.2,6.801673045343536,7.299137062206253,7.121419782438925,6.3263824009402265
7.3,6.610661563868098,6.735208834178431,6.549454294584281,6.361612109196584
4.7,5.185935754194186,6.294709284262722,5.520690171932665,5.380675991225826
6.3,6.2487941561502724,6.310600755657337,6.478050027790961,6.134688710805237
7.7,6.864045845092244,7.146823859274367,6.940997475725139,6.437394538085851
5.2,6.217790829184892,6.415313468517932,6.010862041634027,6.165569129452329
5.1,5.322040686511783,5.541277185141997,5.805016619364117,5.577429178042267
5.5,5.887930781876673,5.368494922388931,5.652816540408109,6.1285878229605535
4.8,5.468877435164488,5.859672497450244,5.6097365953120715,5.678925434256919
5.4,5.792603368738144,5.330843878585007,6.207476781165596,5.953905188352029
7.1,7.678290007382696,7.144553837321717,7.335627935493584,7.080443987411397
6.0,6.44019344973278,6.372075082354697,6.555119957221309,6.2893456857938155
6.9,7.442721374677376,6.853940495138108,6.8987909690874964,7.000944374940945
6.6,6.73748634255438,6.109089619269487,6.455471167886749,6.600795867855664
4.5,5.687069065077383,5.632931760302381,5.691582301802552,5.8999937806625065
6.4,5.828158987932805,5.655431083521929,6.098442990241532,5.95211558815128
7.2,6.019346810510122,5.631008161118639,5.862494065886148,6.160360534511766
7.2,6.813207583561838,6.540072505638338,6.665320867932963,6.553343818399054
4.3,5.487086736176328,5.2304233567540654,5.703127522161481,5.801417105616061
5.6,5.841167580620851,5.8705125493596455,6.335445895411806,5.888725604364107
6.3,5.91659317022092,6.058035173700391,5.812842548337629,6.004658773352569
7.2,6.327191171540113,5.948592871277436,6.655911367189177,6.236410549828971
6.8,7.329185521140717,7.176959093941809,6.867121885838067,6.848345717230192
5.3,5.994900518010891,5.610120432311158,5.998991936315177,6.119670435463352
5.5,5.186049870780868,5.323031673269094,5.577853870777479,5.537294093330569
5.1,5.013035850515365,5.429841265766689,5.466644224326405,5.389499315733677
6.5,6.060011035998042,6.107134285248631,5.4075755955085665,6.187219350106583
7.2,7.374759663019763,5.751172028612774,7.427671304965758,7.055369794943909
6.3,6.609156045446648,6.44731898808527,6.183605738832801,6.471227917152724
5.9,6.002626440544465,5.682734746891949,6.444434456749345,6.03977652084088
7.2,6.5244990215584036,6.851440936824723,6.709459831719768,6.24030683217654
7.6,7.39350131233365,6.758042480003974,6.887166748412885,6.973701016763287
3.3,5.179915143239119,5.708665859016912,5.210346412631707,5.522119939949257
7.6,7.284189667518474,7.279842627210388,5.441193638940118,7.026406386959894
6.7,7.23567255644176,8.20263050868299,6.679092886231891,6.609510319068106
5.4,6.1935157186924386,5.51044166339433,5.968196098327978,6.316247763048051
5.9,5.697478356989244,5.794970655607792,5.896491764107873,5.845106337364711
7.5,6.254832225665351,5.640179465730859,6.726031453049248,6.219444785967587
6.9,6.82643406384839,7.2681346538095175,6.393784799327565,6.476463027164525
5.1,5.79898460778086,6.309048585505306,5.667797571623389,5.880336558014899
6.2,6.015326794902745,5.518938845424618,6.055030779732981,6.14456067449521
6.7,6.247218958197074,6.930986875394813,6.487694349643967,6.0178590153917275
7.4,7.361074876797232,7.347762276869452,7.178912110220901,6.79273152845896
6.5,6.63084982967553,6.881182127865854,6.164151304853069,6.421801917168036
5.5,6.004415734746387,5.418718982503691,5.750035294645296,6.205507248725838
7.9,7.355426727458995,6.734640241057458,7.182420403019635,6.898510966142076
4.7,6.304509401732712,5.654511454790783,6.601865767319116,6.277798153498099
5.1,4.80761542524118,5.06545518213067,5.1819703831955035,5.326034672978558
6.8,6.347884839560414,6.367727988629664,6.302139504430974,6.234339399905639
7.0,6.173029717818063,5.296688091735126,5.350037474965315,6.442862257261897
6.7,5.8993682415747015,6.477974770650911,6.607795621567776,5.778373334823296
6.1,6.652373705788036,6.57243218546141,7.390623538902453,6.287403860095233
6.1,5.7629934159290706,6.363806545827839,5.754208580631044,5.831432916479591
3.8,4.892798382446855,5.050911953707252,5.771171383452403,5.306746595973871
5.4,5.25681409377256,5.130212149915549,5.288892444035012,5.685107961081793
5.5,5.206294624526677,5.631642310400099,4.89983649724699,5.614473004242794
6.1,5.89987231788823,6.401538518251671,4.925155639887508,6.071071383991745
6.2,5.721290724035102,5.9331209430243925,5.628425734856791,5.88474427767293
7.6,7.32352564524835,7.2112126484231975,6.901880686554883,6.835160494395288
7.3,5.62270960072202,6.274476904157313,4.790567696633058,5.880044486243877
6.3,5.767981714402588,5.448283995050351,5.828375109380341,5.9870492250601055
6.3,6.15051630521581,6.496139757252184,5.958883281297504,6.107646161308435
5.9,6.429973417649014,7.104652879106572,6.314534261936787,6.173559537086737
